week_id,sales1_name,factor
3,Business Checking - New Checking Accounts,2540.255863
4,Business Checking - New Checking Accounts,2540.255863
5,Business Checking - New Checking Accounts,2540.255863
6,Business Checking - New Checking Accounts,2547.677533
7,Business Checking - New Checking Accounts,2021.792626
8,Business Checking - New Checking Accounts,2017.289667
9,Business Checking - New Checking Accounts,1921.337073
10,Business Checking - New Checking Accounts,1923.209425
11,Business Checking - New Checking Accounts,620.8913995
12,Business Checking - New Checking Accounts,621.2310586
13,Business Checking - New Checking Accounts,2415.117755
14,Business Checking - New Checking Accounts,2420.102902
15,Business Checking - New Checking Accounts,1772.634089
16,Business Checking - New Checking Accounts,1775.650645
17,Business Checking - New Checking Accounts,1607.638983
18,Business Checking - New Checking Accounts,1608.84874
19,Business Checking - New Checking Accounts,1291.093384
20,Business Checking - New Checking Accounts,1292.270965
21,Business Checking - New Checking Accounts,1422.20192
22,Business Checking - New Checking Accounts,1424.130439
23,Business Checking - New Checking Accounts,846.4883112
24,Business Checking - New Checking Accounts,845.5943928
25,Business Checking - New Checking Accounts,560.3804868
26,Business Checking - New Checking Accounts,560.038843
27,Business Checking - New Checking Accounts,483.5152485
28,Business Checking - New Checking Accounts,482.5892675
29,Business Checking - New Checking Accounts,548.5994422
30,Business Checking - New Checking Accounts,548.37478
31,Business Checking - New Checking Accounts,254.4574055
32,Business Checking - New Checking Accounts,255.7471946
33,Business Checking - New Checking Accounts,0
34,Business Checking - New Checking Accounts,0
35,Business Checking - New Checking Accounts,0
36,Business Checking - New Checking Accounts,0
37,Business Checking - New Checking Accounts,0
38,Business Checking - New Checking Accounts,0
39,Business Checking - New Checking Accounts,0
40,Business Checking - New Checking Accounts,0
41,Business Checking - New Checking Accounts,322.7572803
42,Business Checking - New Checking Accounts,321.948398
43,Business Checking - New Checking Accounts,458.3998238
44,Business Checking - New Checking Accounts,458.1943248
45,Business Checking - New Checking Accounts,-348.6028577
46,Business Checking - New Checking Accounts,-347.9359817
47,Business Checking - New Checking Accounts,0
48,Business Checking - New Checking Accounts,0
49,Business Checking - New Checking Accounts,0
50,Business Checking - New Checking Accounts,0
51,Business Checking - New Checking Accounts,0
52,Business Checking - New Checking Accounts,0
